Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Patrick van Aanholt,845.0,1116.0,17.0,28.0
Rolando Aarons,81.0,115.0,3.0,6.0
Rolando Aarons,27.0,41.0,0.0,1.0
Ignazio Abate,625.0,774.0,11.0,20.0
Aymen Abdennour,304.0,336.0,0.0,0.0
Aly Abeid,29.0,38.0,2.0,2.0
Mehdi Abeid,519.0,611.0,6.0,2.0
David Abraham,1081.0,1313.0,6.0,3.0
Tammy Abraham,208.0,309.0,10.0,7.0
Amir Abrashi,260.0,335.0,4.0,4.0
Francesco Acerbi,1359.0,1643.0,13.0,6.0
Afriyie Acquah,403.0,480.0,3.0,2.0
Charlie Adam,169.0,281.0,7.0,7.0
Antonio Adán,714.0,1035.0,2.0,1.0
Aday,695.0,1006.0,23.0,29.0
Khaled Adénon,958.0,1168.0,3.0,1.0
Claud Adjapong,360.0,514.0,9.0,6.0
René Adler,241.0,386.0,1.0,0.0
Ali Adnan Kadhim,588.0,902.0,21.0,18.0
Adrián,187.0,430.0,0.0,0.0
Aritz Aduriz,329.0,509.0,11.0,10.0
Ibrahim Afellay,70.0,81.0,0.0,0.0
Benik Afobe,106.0,145.0,2.0,3.0
Martin Agirregabiria,598.0,873.0,11.0,11.0
Imanol Agirretxe,36.0,56.0,1.0,0.0
Sergio Agüero,530.0,647.0,37.0,27.0
Ruben Aguilar,1114.0,1478.0,31.0,30.0
Matías Aguirregaray,489.0,668.0,7.0,18.0
Jean-Eudes Aholou,1147.0,1346.0,11.0,9.0
Ailton,45.0,62.0,2.0,2.0
Youssef Aït Bennasser,938.0,1145.0,16.0,6.0
Arlind Ajeti,286.0,365.0,5.0,2.0
Manuel Akanji,521.0,604.0,1.0,3.0
Nathan Aké,1325.0,1615.0,7.0,3.0
Ager Aketxe,32.0,41.0,0.0,0.0
Chadrac Akolo,242.0,316.0,13.0,13.0
Kevin Akpoguma,866.0,1010.0,7.0,4.0
David Alaba,1120.0,1320.0,20.0,25.0
Lucas Alario,302.0,400.0,11.0,6.0
David Alba,6.0,11.0,0.0,0.0
Jordi Alba,1985.0,2323.0,38.0,40.0
Raúl Albentosa,600.0,782.0,3.0,3.0
Luis Alberto,1339.0,1824.0,91.0,79.0
Raúl Albiol,2223.0,2510.0,7.0,3.0
Miiko Albornoz,324.0,423.0,7.0,11.0
Marc Albrighton,747.0,1260.0,42.0,38.0
Paco Alcácer,193.0,236.0,10.0,9.0
Pedro Alcalá,208.0,307.0,1.0,1.0
Thiago Alcántara,1190.0,1309.0,29.0,18.0
David Alcibiade,69.0,94.0,2.0,2.0
Toby Alderweireld,782.0,923.0,3.0,8.0
Steve Aldo One,18.0,22.0,0.0,0.0
Álex Alegría,110.0,154.0,3.0,2.0
Iván Alejo,188.0,354.0,19.0,26.0
Alexander,220.0,326.0,13.0,11.0
Trent Alexander-Arnold,917.0,1257.0,25.0,29.0
Alexis,523.0,731.0,3.0,4.0
Alisson,959.0,1175.0,1.0,0.0
Allan,1558.0,1821.0,32.0,51.0
Joe Allen,1080.0,1365.0,32.0,28.0
Dele Alli,972.0,1256.0,60.0,54.0
José Alonso Lara,3.0,4.0,0.0,0.0
Júnior Alonso,1495.0,1875.0,9.0,6.0
Marcos Alonso,1277.0,1646.0,31.0,30.0
Ricky Álvarez,131.0,174.0,5.0,6.0
Sergio Álvarez,342.0,518.0,1.0,0.0
Yeray Álvarez,359.0,437.0,1.0,1.0
Dani Alves,1686.0,1987.0,48.0,63.0
Ibrahim Amadou,1339.0,1539.0,11.0,3.0
Eloi Amagat,7.0,8.0,0.0,0.0
Morgan Amalfitano,207.0,260.0,5.0,5.0
Romain Amalfitano,1129.0,1400.0,26.0,25.0
Daniel Amartey,225.0,291.0,0.0,0.0
Jordi Amat,1404.0,1572.0,5.0,3.0
Amath,402.0,617.0,22.0,19.0
Jordan Amavi,1050.0,1324.0,19.0,21.0
Stephan Ambrosius,30.0,33.0,0.0,0.0
Kelvin Amian,962.0,1252.0,11.0,18.0
Nadiem Amiri,676.0,875.0,30.0,29.0
Ethan Ampadu,19.0,19.0,0.0,0.0
Nordin Amrabat,45.0,78.0,2.0,3.0
Nordin Amrabat,308.0,485.0,21.0,21.0
Jon Ander Serantes,8.0,27.0,0.0,0.0
Joachim Andersen,369.0,420.0,1.0,1.0
Felipe Anderson,504.0,709.0,36.0,43.0
Florin Andone,182.0,295.0,9.0,7.0
Nícolas Andrade,796.0,1357.0,0.0,0.0
Benjamin André,1453.0,1866.0,28.0,23.0
Marco Andreolli,681.0,847.0,1.0,4.0
Yoann Andreu,910.0,1176.0,19.0,19.0
Miguel Ángel Guerrero,274.0,356.0,14.0,4.0
Miguel Ángel Moyá,204.0,272.0,0.0,0.0
Miguel Ángel Rubio,3.0,7.0,0.0,0.0
José Ángel,987.0,1634.0,45.0,38.0
Gabriele Angella,408.0,494.0,2.0,2.0
Cristian Ansaldi,695.0,972.0,19.0,28.0
Luca Antei,315.0,371.0,0.0,0.0
Mirco Antenucci,475.0,647.0,30.0,14.0
Waldemar Anton,961.0,1190.0,2.0,3.0
Luca Antonelli,79.0,95.0,1.0,1.0
Michail Antonio,286.0,481.0,12.0,13.0
Mirko Antonucci,11.0,15.0,2.0,1.0
Vitorino Antunes,832.0,1328.0,25.0,37.0
Dennis Aogo,964.0,1192.0,24.0,14.0
Houssem Aouar,1312.0,1538.0,35.0,20.0
Alberto Aquilani,826.0,992.0,10.0,8.0
Mauro Arambarri,452.0,658.0,7.0,4.0
Guilherme Arana,107.0,130.0,1.0,1.0
Charles Aránguiz,1485.0,1731.0,23.0,25.0
Luiz Araújo,533.0,757.0,26.0,30.0
Sergio Araujo,20.0,22.0,0.0,0.0
Anaitz Arbilla,1234.0,1583.0,10.0,9.0
Alphonse Areola,524.0,584.0,0.0,0.0
Scott Arfield,267.0,382.0,7.0,7.0
Samuel Armenteros,66.0,84.0,1.0,1.0
Yoël Armougom,48.0,81.0,1.0,3.0
José Arnaiz,3.0,4.0,0.0,0.0
Marko Arnautović,507.0,751.0,33.0,19.0
Maximilian Arnold,1121.0,1425.0,37.0,21.0
Jann-Fiete Arp,91.0,154.0,3.0,2.0
Alejandro Arribas,96.0,120.0,0.0,0.0
Kepa Arrizabalaga,545.0,862.0,0.0,0.0
Harry Arter,486.0,567.0,2.0,4.0
Aythami Artiles,75.0,90.0,0.0,0.0
Kwadwo Asamoah,1118.0,1276.0,14.0,15.0
Takuma Asano,134.0,185.0,9.0,8.0
Santiago Ascacíbar,964.0,1160.0,9.0,8.0
Sergio Asenjo,277.0,469.0,0.0,0.0
Marco Asensio,1028.0,1226.0,52.0,40.0
Iago Aspas,971.0,1290.0,58.0,51.0
Benoît Assou-Ekotto,436.0,606.0,8.0,7.0
Simon Asta,5.0,7.0,0.0,0.0
Davide Astori,1306.0,1507.0,6.0,7.0
Christian Atsu,363.0,515.0,26.0,18.0
Pierre-Emerick Aubameyang,219.0,319.0,13.0,5.0
Pierre-Emerick Aubameyang,240.0,339.0,15.0,9.0
Jean-Kévin Augustin,223.0,293.0,14.0,9.0
Ludwig Augustinsson,1113.0,1435.0,28.0,28.0
Yann Aurel Bisseck,75.0,81.0,0.0,1.0
Serge Aurier,758.0,1013.0,14.0,24.0
Charlie Austin,167.0,235.0,2.0,0.0
Danilo Avelar,535.0,840.0,14.0,18.0
Felipe Avenatti,80.0,140.0,3.0,5.0
Durel Avounou,179.0,268.0,5.0,1.0
Chidozie Awaziem,461.0,635.0,3.0,3.0
André Ayew,213.0,286.0,2.0,5.0
André Ayew,251.0,318.0,12.0,6.0
Jordan Ayew,696.0,881.0,14.0,24.0
Karim Azamoum,664.0,953.0,24.0,10.0
César Azpilicueta,2404.0,2863.0,29.0,36.0
Ludovic Baal,625.0,820.0,7.0,8.0
Khouma Babacar,76.0,101.0,7.0,3.0
Khouma Babacar,114.0,140.0,5.0,1.0
Carlos Bacca,380.0,528.0,30.0,16.0
Milan Badelj,1470.0,1773.0,44.0,38.0
Holger Badstuber,915.0,1081.0,0.0,1.0
Dylan Bahamboula,10.0,14.0,0.0,0.0
Farès Bahlouli,103.0,156.0,10.0,5.0
Stéphane Bahoken,222.0,328.0,13.0,18.0
Daniel Baier,1196.0,1607.0,26.0,26.0
Leon Bailey,755.0,1082.0,58.0,47.0
Eric Bailly,375.0,429.0,2.0,2.0
Leighton Baines,730.0,976.0,24.0,19.0
Riad Bajić,16.0,22.0,2.0,1.0
Marvin Bakalorz,440.0,619.0,12.0,11.0
Cédric Bakambu,200.0,281.0,12.0,5.0
Tiemoué Bakayoko,940.0,1098.0,14.0,9.0
Zakaria Bakkali,228.0,316.0,8.0,2.0
Ridle Baku,75.0,91.0,1.0,0.0
Keita Baldé,269.0,392.0,15.0,11.0
Sam Baldock,4.0,7.0,0.0,0.0
Gareth Bale,604.0,770.0,38.0,48.0
Mikel Balenziaga,579.0,782.0,8.0,17.0
Andrija Balić,444.0,555.0,16.0,7.0
Iván Balliu,878.0,1175.0,12.0,27.0
Fodé Ballo-Touré,946.0,1150.0,8.0,13.0
Florent Balmont,416.0,506.0,7.0,8.0
Leon Balogun,367.0,484.0,1.0,2.0
Mario Balotelli,568.0,760.0,33.0,15.0
Abdoulaye Bamba,621.0,810.0,6.0,5.0
Jonathan Bamba,874.0,1185.0,51.0,31.0
Yacine Bammou,189.0,257.0,6.0,9.0
Éver Banega,1846.0,2265.0,70.0,37.0
Mattia Bani,516.0,641.0,0.0,2.0
Beni Baningime,67.0,82.0,0.0,1.0
Léo Baptistão,486.0,746.0,24.0,23.0
Sekou Baradji,2.0,5.0,0.0,0.0
Antonín Barák,912.0,1158.0,28.0,30.0
Andrea Barberis,807.0,1130.0,30.0,12.0
Mariano Barbosa,162.0,253.0,0.0,0.0
Enis Bardhi,507.0,661.0,27.0,12.0
Phil Bardsley,390.0,579.0,9.0,14.0
Nicolò Barella,1225.0,1631.0,31.0,37.0
Philipp Bargfrede,768.0,967.0,6.0,4.0
Ross Barkley,38.0,51.0,2.0,2.0
Aymen Barkok,89.0,119.0,7.0,6.0
Ashley Barnes,306.0,509.0,18.0,10.0
Harvey Barnes,6.0,7.0,0.0,0.0
Antonio Barragán,1269.0,1592.0,22.0,30.0
Antonio Barreca,230.0,281.0,3.0,3.0
Édgar Barreto,861.0,1083.0,19.0,21.0
Barri,14.0,23.0,0.0,0.0
Musa Barrow,97.0,126.0,10.0,5.0
Gareth Barry,695.0,933.0,18.0,16.0
Fin Bartels,283.0,389.0,24.0,14.0
Kyle Bartley,88.0,115.0,1.0,0.0
Marc Bartra,552.0,697.0,2.0,2.0
Marc Bartra,928.0,1107.0,4.0,5.0
Andrea Barzagli,1164.0,1264.0,4.0,4.0
Daniele Baselli,1091.0,1335.0,27.0,25.0
Nicolas Basin,109.0,161.0,2.0,3.0
Dušan Basta,291.0,394.0,7.0,14.0
Gil Bastião Dias,360.0,471.0,25.0,18.0
Gil Bastião Dias,1.0,1.0,0.0,0.0
Samuel Bastien,403.0,487.0,7.0,8.0
Borja Bastón,175.0,231.0,5.0,2.0
Alessandro Bastoni,72.0,84.0,2.0,0.0
Bastos,786.0,866.0,3.0,2.0
Michy Batshuayi,128.0,183.0,4.0,6.0
Michy Batshuayi,65.0,92.0,2.0,1.0
Moritz Bauer,274.0,458.0,13.0,10.0
Robert Bauer,368.0,503.0,5.0,5.0
Oliver Baumann,975.0,1405.0,0.0,0.0
Timo Baumgartl,1263.0,1544.0,6.0,12.0
Julian Baumgartlinger,867.0,951.0,10.0,6.0
Jon Bautista,25.0,36.0,1.0,3.0
Paul Baysse,243.0,293.0,0.0,0.0
Paul Baysse,433.0,551.0,0.0,2.0
Noah Joel Sarenren Bazee,11.0,25.0,0.0,0.0
Hervé Bazile,178.0,323.0,14.0,10.0
Riechedly Bazoer,213.0,250.0,2.0,1.0
Enrico Bearzotti,128.0,174.0,1.0,1.0
Claudio Beauvue,206.0,316.0,10.0,6.0
Bebé,91.0,152.0,8.0,5.0
Ihlas Bebou,462.0,652.0,40.0,26.0
Andreas Beck,820.0,1161.0,12.0,15.0
Henri Bedimo,19.0,24.0,0.0,0.0
Jan Bednarek,137.0,184.0,0.0,0.0
Asmir Begović,523.0,891.0,1.0,0.0
Valon Behrami,419.0,513.0,9.0,1.0
Vid Belec,235.0,361.0,1.0,0.0
Vid Belec,70.0,86.0,0.0,0.0
Ishak Belfodil,273.0,443.0,19.0,15.0
Stefan Bell,679.0,892.0,8.0,5.0
Karim Bellarabi,389.0,530.0,29.0,31.0
Héctor Bellerín,1758.0,2121.0,36.0,51.0
François Bellugou,772.0,975.0,7.0,5.0
Andrea Belotti,441.0,610.0,28.0,12.0
Chaouki Ben Saada,150.0,196.0,8.0,9.0
Wissam Ben Yedder,357.0,460.0,26.0,20.0
Diego Benaglio,34.0,47.0,0.0,0.0
Ahmad Benali,288.0,379.0,5.0,10.0
Yohan Benalouane,19.0,34.0,0.0,0.0
Marco Benassi,994.0,1322.0,38.0,36.0
Medhi Benatia,1251.0,1375.0,0.0,3.0
Lars Bender,759.0,977.0,20.0,19.0
Sven Bender,1363.0,1573.0,6.0,3.0
László Bénes,21.0,25.0,2.0,3.0
Nicolas Benezet,705.0,977.0,38.0,21.0
Marcel Benger,1.0,1.0,0.0,0.0
Walter Benítez,365.0,521.0,0.0,0.0
Charlison Benschop,37.0,54.0,2.0,0.0
Ramy Bensebaini,1039.0,1424.0,8.0,13.0
Nabil Bentaleb,438.0,545.0,9.0,4.0
Rodrigo Bentancur,474.0,532.0,10.0,4.0
Christian Benteke,378.0,647.0,27.0,11.0
Karim Benzema,713.0,868.0,45.0,38.0
Yassine Benzia,1093.0,1418.0,64.0,42.0
Saido Berahino,69.0,95.0,3.0,4.0
Domenico Berardi,647.0,979.0,56.0,38.0
Yuri Berchiche,969.0,1129.0,18.0,19.0
Álex Berenguer,336.0,467.0,21.0,15.0
Bartosz Bereszyński,1265.0,1592.0,12.0,17.0
Jóhann Berg Guðmundsson,669.0,1051.0,66.0,26.0
Markel Bergara,272.0,394.0,3.0,3.0
Emil Berggreen,99.0,163.0,6.0,6.0
Robert Berić,123.0,181.0,7.0,1.0
Kévin Bérigaud,57.0,72.0,6.0,3.0
Etrit Berisha,543.0,801.0,0.0,0.0
Federico Bernardeschi,307.0,380.0,13.0,14.0
Bernardo,662.0,892.0,5.0,12.0
Juan Bernat,490.0,541.0,10.0,9.0
Andrea Bertolacci,1310.0,1641.0,26.0,35.0
Ryan Bertrand,1455.0,1921.0,32.0,39.0
Muhamed Bešić,26.0,28.0,1.0,1.0
Daniel Bessa,556.0,687.0,20.0,10.0
Daniel Bessa,171.0,214.0,6.0,4.0
Vincent Bessat,681.0,920.0,23.0,28.0
Quentin Beunardeau,8.0,18.0,0.0,0.0
Matteo Bianchetti,47.0,67.0,0.0,1.0
Ermin Bičakčić,252.0,297.0,1.0,2.0
Pedro Bigas,514.0,592.0,5.0,2.0
Lucas Biglia,1469.0,1634.0,27.0,14.0
Philip Billing,283.0,385.0,3.0,3.0
Jean-Claude Billong,141.0,160.0,0.0,0.0
Davide Biondini,93.0,109.0,3.0,1.0
Cristiano Biraghi,1246.0,1762.0,65.0,44.0
Mame Biram Diouf,360.0,641.0,15.0,5.0
Davide Biraschi,772.0,1011.0,9.0,10.0
Valter Birsa,1079.0,1503.0,67.0,45.0
Milan Biševac,268.0,326.0,2.0,1.0
Yves Bissouma,859.0,1031.0,12.0,7.0
Leonardo Bittencourt,499.0,710.0,26.0,24.0
Albano Bizzarri,664.0,1045.0,1.0,0.0
Rubén Blanco,418.0,684.0,0.0,0.0
Ludovic Blas,795.0,942.0,16.0,11.0
Pablo de Blasis,520.0,718.0,26.0,20.0
Jérémy Blayac,228.0,360.0,16.0,7.0
Alexis Blin,579.0,753.0,5.0,4.0
Daley Blind,215.0,273.0,7.0,5.0
Danny Blum,8.0,12.0,0.0,1.0
Emmanuel Boateng,146.0,228.0,6.0,12.0
Jérôme Boateng,1231.0,1428.0,12.0,22.0
Kevin-Prince Boateng,841.0,1107.0,16.0,23.0
Raúl Bobadilla,94.0,123.0,6.0,4.0
Yann Bodiger,66.0,103.0,0.0,1.0
Mathieu Bodmer,216.0,275.0,5.0,4.0
Jeremie Boga,4.0,4.0,0.0,0.0
Quentin Boisgard,52.0,84.0,1.0,2.0
Yannick Bolasie,142.0,270.0,2.0,7.0
Deian Boldor,27.0,34.0,1.0,0.0
Giacomo Bonaventura,1275.0,1503.0,50.0,32.0
Federico Bonazzoli,29.0,38.0,0.0,0.0
Federico Bonazzoli,12.0,14.0,0.0,0.0
Daniele Bonera,485.0,570.0,2.0,4.0
Gaëtan Bong,698.0,1042.0,9.0,9.0
Kevin Bonifazi,158.0,183.0,0.0,0.0
Landry Bonnefoi,40.0,65.0,0.0,0.0
Leonardo Bonucci,1761.0,2094.0,13.0,19.0
Wilfried Bony,131.0,197.0,4.0,2.0
Celso Borges,924.0,1209.0,22.0,11.0
Fabio Borini,643.0,839.0,17.0,19.0
Marco Borriello,120.0,161.0,8.0,1.0
Gabriel Boschilia,34.0,44.0,2.0,0.0
Ryad Boudebouz,634.0,840.0,29.0,18.0
Jean-Christophe Bouet,7.0,20.0,0.0,0.0
Sofiane Boufal,410.0,568.0,20.0,26.0
Arnold Bouka Moutou,111.0,143.0,4.0,4.0
Farid Boulaya,69.0,95.0,4.0,2.0
Yassine Bounou,333.0,660.0,0.0,0.0
Emmanuel Bourgaud,194.0,294.0,18.0,6.0
Benjamin Bourigeaud,1276.0,1778.0,103.0,34.0
Eneko Bóveda,201.0,276.0,1.0,0.0
Eneko Bóveda,185.0,283.0,4.0,6.0
Lucas Boyé,62.0,90.0,5.0,0.0
Lucas Boyé,88.0,134.0,3.0,6.0
Robbie Brady,354.0,588.0,27.0,17.0
Martin Braithwaite,155.0,215.0,7.0,2.0
Brandon,86.0,118.0,7.0,6.0
Julian Brandt,968.0,1299.0,56.0,48.0
Darko Brašanac,332.0,439.0,16.0,8.0
Claudio Bravo,47.0,53.0,0.0,0.0
Josip Brekalo,245.0,344.0,13.0,6.0
Josip Brekalo,208.0,303.0,15.0,14.0
Jimmy Briand,732.0,983.0,26.0,22.0
Enrico Brignola,383.0,472.0,17.0,16.0
Alberto Brignoli,292.0,477.0,0.0,0.0
Miguel Britos,310.0,412.0,3.0,4.0
Leon Britton,123.0,132.0,0.0,1.0
Petar Brlek,88.0,109.0,1.0,1.0
John Brooks,314.0,355.0,0.0,0.0
Daniel Brosinski,950.0,1488.0,42.0,32.0
Izzy Brown,90.0,128.0,6.0,4.0
Marcelo Brozović,1504.0,1781.0,62.0,46.0
Bruma,673.0,857.0,25.0,35.0
Jeffrey Bruma,543.0,621.0,1.0,3.0
Bruno,917.0,1183.0,11.0,12.0
Chris Brunt,718.0,1055.0,37.0,26.0
Jacob Bruun Larsen,28.0,42.0,0.0,0.0
Jacob Bruun Larsen,2.0,2.0,0.0,0.0
Marcel Büchel,647.0,843.0,12.0,4.0
Ante Budimir,256.0,391.0,18.0,8.0
Alberto Bueno,80.0,103.0,3.0,2.0
Gianluigi Buffon,422.0,532.0,1.0,0.0
Onur Bulut,3.0,6.0,1.0,1.0
Alessandro Buongiorno,6.0,7.0,0.0,0.0
Nicolás Burdisso,947.0,1099.0,3.0,3.0
Guido Burgstaller,393.0,556.0,29.0,9.0
Burgui,264.0,354.0,17.0,15.0
Oliver Burke,111.0,146.0,4.0,2.0
Roman Bürki,888.0,1246.0,0.0,0.0
Patrick Burner,513.0,599.0,12.0,8.0
Dženis Burnić,241.0,269.0,5.0,2.0
Sergio Busquets,1945.0,2173.0,23.0,14.0
Unai Bustinza,526.0,686.0,4.0,4.0
Ludovic Butelle,218.0,392.0,0.0,0.0
Jack Butland,502.0,1013.0,1.0,1.0
Sam Byram,74.0,125.0,2.0,4.0
Jakub Błaszczykowski,136.0,199.0,6.0,3.0
Erick Cabaco,227.0,326.0,1.0,2.0
Willy Caballero,61.0,83.0,0.0,0.0
Yohan Cabaye,1080.0,1405.0,44.0,19.0
Rémy Cabella,30.0,36.0,0.0,1.0
Rémy Cabella,1212.0,1521.0,57.0,39.0
Gustavo Cabral,1115.0,1285.0,1.0,1.0
Leandro Cabrera,76.0,118.0,1.0,1.0
Leandro Cabrera,148.0,308.0,2.0,9.0
Fabrizio Cacciatore,1494.0,1975.0,38.0,68.0
Martín Cáceres,409.0,556.0,5.0,5.0
Martín Cáceres,185.0,227.0,5.0,3.0
Cafú,231.0,281.0,4.0,2.0
Jonathan Cafu,242.0,307.0,14.0,7.0
Gary Cahill,1149.0,1312.0,2.0,1.0
Yannick Cahuzac,460.0,579.0,5.0,2.0
Felipe Caicedo,143.0,178.0,8.0,6.0
Caiuby,700.0,1046.0,30.0,34.0
Cala,412.0,681.0,3.0,1.0
Davide Calabria,885.0,1126.0,17.0,22.0
Mattia Caldara,870.0,1011.0,2.0,0.0
Carlos Calderón,1.0,2.0,0.0,0.0
Luca Caldirola,23.0,34.0,0.0,0.0
Hakan Çalhanoğlu,1023.0,1346.0,70.0,47.0
Fabrizio Caligara,5.0,5.0,0.0,0.0
Daniel Caligiuri,1246.0,1786.0,46.0,24.0
José Callejón,1290.0,1675.0,72.0,41.0
Jonathan Calleri,452.0,720.0,21.0,21.0
Simone Calvano,188.0,242.0,2.0,1.0
Dominic Calvert-Lewin,315.0,516.0,19.0,16.0
Ignacio Camacho,397.0,532.0,4.0,2.0
Abdoul Camara,223.0,313.0,9.0,9.0
Souleymane Camara,169.0,257.0,11.0,7.0
Víctor Camarasa,542.0,625.0,14.0,5.0
Geoff Cameron,395.0,576.0,7.0,3.0
José Campaña,1307.0,1617.0,52.0,37.0
Joel Campbell,80.0,94.0,4.0,4.0
Tyrese Campbell,10.0,19.0,0.0,4.0
Emre Can,1322.0,1549.0,25.0,20.0
Sergio Canales,1035.0,1298.0,57.0,45.0
João Cancelo,1244.0,1616.0,39.0,41.0
João Cancelo,28.0,46.0,3.0,4.0
Antonio Candreva,1160.0,1614.0,71.0,74.0
Paolo Cannavaro,441.0,560.0,3.0,1.0
Ander Capa,1030.0,1469.0,18.0,31.0
Pierrick Capelle,631.0,815.0,32.0,19.0
Leonardo Capezzi,103.0,132.0,9.0,4.0
Étienne Capoue,699.0,860.0,9.0,11.0
Elio Capradossi,46.0,51.0,0.0,0.0
Gianluca Caprari,505.0,676.0,30.0,39.0
Marco Capuano,493.0,615.0,0.0,0.0
Marco Capuano,299.0,390.0,2.0,2.0
